"Kind","Agent_Id","Queue_Id","Stream_Id","Thread_Id","Dispatch_Id","Kernel_Id","Kernel_Name","Correlation_Id","Start_Timestamp","End_Timestamp","LDS_Block_Size","Scratch_Size","VGPR_Count","Accum_VGPR_Count","SGPR_Count","Workgroup_Size_X","Workgroup_Size_Y","Workgroup_Size_Z","Grid_Size_X","Grid_Size_Y","Grid_Size_Z"
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2555,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2555,189050698134131,189050698136691,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2556,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2556,189050698158283,189050698160563,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2557,347,"void mul_mat_vec_q<(ggml_type)14, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2557,189050698165329,189050698205569,0,0,48,0,128,32,1,1,262144,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2558,24,"void rms_norm_f32<256, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",2558,189050698229095,189050698231535,0,0,16,0,128,256,1,1,4096,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2559,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2559,189050698255120,189050698257800,0,0,16,0,128,128,1,1,128,16,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2560,1072,"void rope_multi<true, false, float>(float const*, float*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, mrope_sections, bool)",2560,189050698283184,189050698290784,0,0,24,0,128,1,256,1,64,256,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2561,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2561,189050698313762,189050698316242,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2562,347,"void mul_mat_vec_q<(ggml_type)14, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2562,189050698320544,189050698326984,0,0,48,0,128,32,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2563,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2563,189050698350628,189050698352868,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2564,347,"void mul_mat_vec_q<(ggml_type)14, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2564,189050698357510,189050698365590,0,0,48,0,128,32,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2565,24,"void rms_norm_f32<256, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",2565,189050698389451,189050698391851,0,0,16,0,128,256,1,1,512,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2566,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2566,189050698413524,189050698416244,0,0,16,0,128,128,1,1,128,2,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2567,1072,"void rope_multi<true, false, float>(float const*, float*, int, int, int, int, int, int, int, int, int, int, int const*, float, float, float, rope_corr_dims, float, float const*, mrope_sections, bool)",2567,189050698437978,189050698441138,0,0,24,0,128,1,256,1,8,256,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2568,1103,"_ZL16k_set_rows_quantIl10block_q8_0Li32ETnPFvPKfPT0_EXadL_ZL23quantize_f32_q8_0_blockS2_PS0_EEEvS2_PKT_S4_llllllllllllll15HIP_vector_typeIjLj3EESC_SC_SC_SC_",2568,189050698465624,189050698471824,0,0,96,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2569,1103,"_ZL16k_set_rows_quantIl10block_q8_0Li32ETnPFvPKfPT0_EXadL_ZL23quantize_f32_q8_0_blockS2_PS0_EEEvS2_PKT_S4_llllllllllllll15HIP_vector_typeIjLj3EESC_SC_SC_SC_",2569,189050698495518,189050698499918,0,0,96,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2570,1157,"void flash_attn_ext_vec<256, 2, (ggml_type)8, (ggml_type)8, false>(char const*, char const*, char const*, char const*, char const*, int const*, float*, HIP_vector_type<float, 2u>*, float, float, float, float, unsigned int, float, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, long, int, int, long, int, int, int, int, int, long)",2570,189050698533806,189050698571166,6656,0,216,0,128,32,4,1,64,4,16
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2571,534,"void cpy_scalar<&(void cpy_1_scalar<float, float>(char const*, char*))>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long)",2571,189050698595427,189050698599907,0,0,32,0,128,64,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2572,614,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",2572,189050698621820,189050698624220,0,0,8,0,128,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2573,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2573,189050698647737,189050698650777,0,0,16,0,128,128,1,1,8192,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2574,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2574,189050698672883,189050698675923,0,0,16,0,128,256,1,1,4096,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2575,347,"void mul_mat_vec_q<(ggml_type)14, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2575,189050698680901,189050698700821,0,0,48,0,128,32,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2576,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2576,189050698723898,189050698726818,0,0,16,0,128,128,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2577,27,"void rms_norm_f32<1024, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",2577,189050698748827,189050698752187,0,0,16,0,128,1024,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2578,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2578,189050698774957,189050698777517,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2579,895,"void mul_mat_vec_f<float, float, 4, 256, false, false>(float const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int)",2579,189050698801335,189050698809095,0,0,24,0,128,256,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2580,1047,"void soft_max_f32<true, 256, 256, float>(float const*, float const*, float const*, float*, soft_max_params)",2580,189050698832339,189050698836299,0,0,16,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2581,1051,"void k_argsort_f32_i32<(ggml_sort_order)1>(float const*, int*, int, int)",2581,189050698859436,189050698870116,0,0,16,0,128,256,1,1,1024,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2582,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",2582,189050698971392,189050698974632,0,0,16,0,128,256,1,1,2048,1,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2583,1055,"void reduce_rows_f32<false>(float const*, float*, int)",2583,189050698997252,189050699000012,512,0,24,0,128,512,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2584,1056,"void op_clamp_kernel<float>(float const*, float*, float, float, int)",2584,189050699025285,189050699027325,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2585,56,"void k_bin_bcast<&(op_div(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2585,189050699050198,189050699053718,0,0,24,0,128,4,4,1,4,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2586,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2586,189050699077493,189050699079853,0,0,16,0,128,256,1,1,2048,1,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2587,486,"void mul_mat_vec_q_moe<(ggml_type)13, 2>(void const*, void const*, int const*, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)",2587,189050699084788,189050699133348,0,0,48,0,128,32,4,1,8192,32,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2588,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2588,189050699156432,189050699158632,0,0,16,0,128,256,1,1,2048,1,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2589,486,"void mul_mat_vec_q_moe<(ggml_type)13, 2>(void const*, void const*, int const*, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)",2589,189050699162620,189050699213340,0,0,48,0,128,32,4,1,8192,32,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2590,660,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",2590,189050699236332,189050699239612,0,0,16,0,128,256,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2591,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2591,189050699262196,189050699264796,0,0,16,0,128,256,1,1,512,8,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2592,486,"void mul_mat_vec_q_moe<(ggml_type)13, 2>(void const*, void const*, int const*, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)",2592,189050699269544,189050699314704,0,0,48,0,128,32,4,1,32768,32,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2593,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2593,189050699337451,189050699340011,0,0,16,0,128,128,1,1,1024,8,4
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2594,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2594,189050699366947,189050699369707,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2595,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2595,189050699392423,189050699395263,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2596,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2596,189050699417378,189050699419778,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2597,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2597,189050699442433,189050699444993,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2598,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2598,189050699467940,189050699470340,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2599,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2599,189050699493391,189050699495671,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2600,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2600,189050699517571,189050699519971,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2601,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2601,189050699542963,189050699545283,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2602,280,"void mul_mat_vec_q<(ggml_type)8, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2602,189050699550827,189050699557027,0,0,40,0,128,32,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2603,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2603,189050699579042,189050699581242,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2604,280,"void mul_mat_vec_q<(ggml_type)8, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2604,189050699585997,189050699591917,0,0,40,0,128,32,1,1,16384,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2605,660,"void unary_gated_op_kernel<&(op_silu(float)), float>(float const*, float const*, float*, long, long, long, long)",2605,189050699614378,189050699616378,0,0,16,0,128,256,1,1,2048,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2606,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2606,189050699639092,189050699641292,0,0,16,0,128,256,1,1,512,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2607,280,"void mul_mat_vec_q<(ggml_type)8, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2607,189050699645516,189050699650076,0,0,40,0,128,32,1,1,65536,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2608,895,"void mul_mat_vec_f<float, float, 4, 256, false, false>(float const*, float const*, int const*, ggml_cuda_mm_fusion_args_device, float*, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, HIP_vector_type<unsigned int, 3u>, int, int, int, int)",2608,189050699673572,189050699678012,0,0,24,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2609,614,"void unary_op_kernel<&(op_sigmoid(float)), float>(float const*, float*, int)",2609,189050699700251,189050699702251,0,0,8,0,128,256,1,1,256,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2610,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2610,189050699725116,189050699727396,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2611,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2611,189050699749186,189050699751666,0,0,16,0,128,128,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2612,156,"void k_bin_bcast<&(op_add(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2612,189050699773313,189050699775873,0,0,16,0,128,128,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2613,27,"void rms_norm_f32<1024, false, false>(float const*, float*, int, long, long, long, float, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, float const*, long, long, long, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>)",2613,189050699797986,189050699801146,0,0,16,0,128,1024,1,1,4096,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2614,178,"void k_bin_bcast<&(op_mul(float, float)), float, float, float, float const*>(float const*, float const*, float*, int, int, int, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, HIP_vector_type<unsigned int, 3u>, int, int, int, int, int, int, int, int, int, int, int, float const*)",2614,189050699823794,189050699826394,0,0,16,0,128,128,1,1,1024,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2615,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",2615,189050699874116,189050699877076,0,0,16,0,128,256,1,1,256,96,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2616,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2616,189050699915500,189050699917740,0,0,16,0,128,256,1,1,2048,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2617,347,"void mul_mat_vec_q<(ggml_type)14, 4, false, false>(void const*, void const*, int const*, ggml_cuda_mm_fusion_args_device, float*, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, HIP_vector_type<unsigned int, 3u>, unsigned int, unsigned int, unsigned int, unsigned int)",2617,189050699921953,189050699953113,0,0,48,0,128,32,1,1,262144,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2618,510,"void concat_non_cont<unsigned int, 0>(char const*, char const*, char*, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long, long, long, long, long, unsigned long, unsigned long, unsigned long, unsigned long)",2618,189050699978100,189050699991340,0,0,16,0,128,256,1,1,2097152,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2619,534,"void cpy_scalar<&(void cpy_1_scalar<float, float>(char const*, char*))>(char const*, char*, long, long, long, long, long, long, long, long, long, long, long, long, long, long, long)",2619,189050700020904,189050700024064,0,0,32,0,128,64,1,1,24576,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2620,218,"void k_get_rows_float<float, float>(float const*, int const*, float*, long, long, HIP_vector_type<unsigned int, 3u>, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long, unsigned long)",2620,189050700064014,189050700075494,0,0,16,0,128,256,1,1,256,2048,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2621,585,"void ssm_conv_f32<false, 128ul, 4ul>(float const*, float const*, float const*, int, int, int, int, float*, int, int, int, long)",2621,189050700114136,189050700117656,0,0,24,0,128,128,1,1,128,64,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2622,608,"void unary_op_kernel<&(op_silu(float)), float>(float const*, float*, int)",2622,189050700140060,189050700142060,0,0,16,0,128,256,1,1,32768,1,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2623,20,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float)",2623,189050700164470,189050700168430,0,0,8,0,128,32,1,1,512,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2624,20,"void l2_norm_f32<32>(float const*, float*, int, long, long, long, float)",2624,189050700189868,189050700192788,0,0,8,0,128,32,1,1,512,4,1
"KERNEL_DISPATCH","Agent 1",3,3,3039603,2625,238,"quantize_q8_1(float const*, void*, long, long, long, long, long, unsigned int, HIP_vector_type<unsigned int, 3u>)",2625,189050700226469,189050700228669,0,0,16,0,128,256,1,1,2048,4,1
